School Campus,Intervention Type,Incident Location,Greater Than 21,Scanning Type,Scanning Incident,School Related,School Hours,Enforcment By,Restraints,Force,Type Of Force,Top Charge,SummonsCharge,Classification
MS 118(BX),Juvenile Report,On-Site,NO,Unannounced,Y,Y,Y,SSA,No Restraints,N,None,,,M
MS 118(BX),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
MS 118(BX),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 118(BX),Mitigated,On-Site,NO,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
MS 118(XW),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 127(XE),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 127(XE),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 127(XE),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 127(XE),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 127(XE),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 127(XE),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 131(MS),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
MS 131(XE),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 135(XE),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 136(BS),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 136(BS),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 137(QS),Arrested,Off-Site,NO,Non-Scanning,N,N,Y,PATROL,Metal,N,None,ROBBERY,,F
MS 137(QS),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 137(QS),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
MS 137(QS),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 144(XE),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 144(XE),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 144(XE),Juvenile Report,On-Site,NO,Unannounced,Y,Y,Y,SSA,No Restraints,N,None,,,M
MS 144(XE),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
MS 144(XE),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
MS 144(XE),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
MS 144(XE),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
MS 144(XE),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
MS 144(XE),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 144(XE),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 144(XE),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 144(XE),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 158(QN),Arrested,On-Site,NO,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,FORCIBLE TOUCH,,M
MS 158(QN),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 174(XE),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 174(XE),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 174(XE),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 174(XE),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 174(XE),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 174(XE),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
MS 174(XE),Juvenile Report,Off-Site,NO,Non-Scanning,N,N,Y,PATROL,No Restraints,N,None,,,M
MS 174(XE),Mitigated,Off-Site,NO,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
MS 174(XE),Mitigated,Off-Site,NO,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
MS 174(XE),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 174(XE),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 181(XE),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 181(XE),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 181(XE),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,SSA,Metal,Y,Physical Force,,,
MS 181(XE),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
MS 181(XE),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 181(XE),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 181(XE),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
MS 181(XE),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
MS 2(BS),Mitigated,On-Site,NO,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
MS 2(BS),Mitigated,Off-Site,NO,Non-Scanning,N,Y,N,DOE,No Restraints,N,None,,,
MS 2(BS),Mitigated,Off-Site,YES,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
MS 201 SCHOOL OF THEATRE ARTS & RES(XE),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,PATROL,Velcro,N,None,,,
MS 201 SCHOOL OF THEATRE ARTS & RES(XE),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
MS 201 SCHOOL OF THEATRE ARTS & RES(XE),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
MS 201 SCHOOL OF THEATRE ARTS & RES(XE),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
MS 201 SCHOOL OF THEATRE ARTS & RES(XE),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
MS 201 SCHOOL OF THEATRE ARTS & RES(XE),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,PATROL,Metal,N,None,,,
MS 201 SCHOOL OF THEATRE ARTS & RES(XE),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
MS 201 SCHOOL OF THEATRE ARTS & RES(XE),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
MS 201 SCHOOL OF THEATRE ARTS & RES(XE),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
MS 201 SCHOOL OF THEATRE ARTS & RES(XE),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
MS 201 SCHOOL OF THEATRE ARTS & RES(XE),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
MS 201 SCHOOL OF THEATRE ARTS & RES(XE),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
MS 201 SCHOOL OF THEATRE ARTS & RES(XE),Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
MS 202(QS),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 202(QS),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 202(QS),Summons,On-Site,NO,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
MS 203(XW),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 203(XW),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 203(XW),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
MS 203(XW),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 210(QS),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 210(QS),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 210(QS),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
MS 210(QS),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 210(QS),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 210(QS),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 210(QS),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 210(QS),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 210(QS),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 216(QS),Arrested,On-Site,NO,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,CPSP,,M
MS 216(QS),Arrested,On-Site,NO,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,CPSP,,M
MS 216(QS),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 216(QS),Mitigated,Off-Site,NO,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
MS 246 Walt Whitman(BS),Arrested,On-Site,NO,Non-Scanning,N,Y,Y,DB,Metal,N,None,ROBBERY,,F
MS 246 Walt Whitman(BS),Arrested,On-Site,NO,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,ROBBERY,,F
MS 246 Walt Whitman(BS),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 246 Walt Whitman(BS),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 254(XW),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 254(XW),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 267 Math Science & Technology School(BN),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 267 Math Science & Technology School(BN),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 267 Math Science & Technology School(BN),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 267 Math Science & Technology School(BN),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
MS 267 Math Science & Technology School(BN),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 267 Math Science & Technology School(BN),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
MS 297M@PS/IS 323M,Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 297M@PS/IS 323M,Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,PATROL,Metal,Y,Physical Force,,,
MS 297M@PS/IS 323M,Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,PATROL,Metal,Y,Physical Force,,,
MS 297M@PS/IS 323M,Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 301(XE),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 302(XE),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 302(XE),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 308(XW),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 318(XW),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 328 Manhattan Middle School for Scientific Inquiry(MN),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 328 Manhattan Middle School for Scientific Inquiry(MN),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 390(BN),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 390(XW),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 390(XW),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
MS 390(XW),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
MS 390(XW),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 391(XW),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 391(XW),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 391(XW),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
MS 391(XW),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 394(BN),Arrested,On-Site,NO,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,CRM SEX ACT,,F
MS 399(XW),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 399(XW),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 45 Thomas C. Giordano(XW),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 45 Thomas C. Giordano(XW),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
MS 45 Thomas C. Giordano(XW),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 51(BS),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 61(BS),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 61(BS),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 72(QS),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
MS 72(QS),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 72(QS),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
MS 72(QS),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 72(QS),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MS 80(XW),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 80(XW),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 80(XW),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 80(XW),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 80(XW),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 88(BS),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 88(BS),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 88(BS),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 88(BS),Mitigated,Off-Site,NO,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
MS 890K,Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MS 890K,Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
Multicultural HS(BN),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
MURRY BERGTRAUM HS FOR BUSINESS CAREERS(MS),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MURRY BERGTRAUM HS FOR BUSINESS CAREERS(MS),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MURRY BERGTRAUM HS FOR BUSINESS CAREERS(MS),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
MURRY BERGTRAUM HS FOR BUSINESS CAREERS(MS),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,V
MURRY BERGTRAUM HS FOR BUSINESS CAREERS(MS),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
MURRY BERGTRAUM HS FOR BUSINESS CAREERS(MS),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
Nelson Mandela HS(BN),Juvenile Report,On-Site,NO,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
Nelson Mandela HS(BN),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
NEST+M NEW EXPLORATIONS INTO SCIENCE TECHNOLOGY & MATH HS(MS),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
NEST+M NEW EXPLORATIONS INTO SCIENCE TECHNOLOGY & MATH HS(MS),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,M
NEST+M NEW EXPLORATIONS INTO SCIENCE TECHNOLOGY & MATH HS(MS),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,M
New Directions Secondary School,Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,PATROL,Metal,N,None,,,M
New Directions Secondary School,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
New Directions Secondary School,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
New Directions Secondary School,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
New Directions Secondary School,Mitigated,On-Site,NO,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
NEW DORP EVENING M/W(SI),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
NEW DORP EVENING M/W(SI),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
NEW DORP EVENING M/W(SI),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
NEW DORP EVENING M/W(SI),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
NEW DORP EVENING M/W(SI),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
NEW DORP HS(SI),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
NEW DORP HS(SI),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
NEW DORP HS(SI),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
NEW DORP HS(SI),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
NEW DORP HS(SI),Juvenile Report,Off-Site,NO,Non-Scanning,N,N,N,PATROL,No Restraints,N,None,,,M
NEW DORP HS(SI),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
NEW DORP HS(SI),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
NEW DORP HS(SI),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
NEW DORP HS(SI),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
NEW DORP HS(SI),Mitigated,Off-Site,NO,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
NEW DORP HS(SI),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
NEW DORP HS(SI),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
NEW DORP HS(SI),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
NEW DORP HS(SI),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
NEW DORP HS(SI),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
NEW DORP HS(SI),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
NEW DORP HS(SI),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
NEW DORP HS(SI),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
NEW DORP HS(SI),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
NEW DORP HS(SI),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
NEW DORP HS(SI),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
NEW DORP HS(SI),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
NEW DORP HS(SI),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
NEW DORP HS(SI),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
NEW DORP HS(SI),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
NEW DORP HS(SI),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
New Millennium Business Academy Middle School(XW),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
New Millennium Business Academy Middle School(XW),Mitigated,Off-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
New Millennium Business Academy Middle School(XW),Mitigated,Off-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
New MS@Q314 (QS),Mitigated,Off-Site,NO,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
New Settlement Community Campus(XW),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
New Settlement Community Campus(XW),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
New Settlement Community Campus(XW),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
NEW UTRECHT HS(BS) ,Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
NEW UTRECHT HS(BS) ,Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
NEW UTRECHT HS(BS) ,Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
NEW UTRECHT HS(BS) ,Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
NEW UTRECHT HS(BS) ,Mitigated,On-Site,NO,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
NEW UTRECHT HS(BS) ,Mitigated,On-Site,NO,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
NEWCOMERS HS(QN),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
NEWCOMERS HS(QN),Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,,M
NEWCOMERS HS(QN),Juvenile Report,On-Site,NO,Full-Time,N,Y,Y,PATROL,Metal,N,None,,,M
NEWTOWN HS(QN),Arrested,On-Site,NO,Non-Scanning,N,Y,Y,SSA,Metal,N,None,SEX MISCONDUCT,,M
NEWTOWN HS(QN),Arrested,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,CPCS,,M
NEWTOWN HS(QN),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
NEWTOWN HS(QN),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
NEWTOWN HS(QN),Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,DB,No Restraints,N,None,,,V
NEWTOWN HS(QN),Mitigated,On-Site,NO,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
NORMAN THOMAS HS(MS),Child in Crisis,On-Site,NO,Full-Time,N,Y,Y,N/A,No Restraints,N,None,,,
NORMAN THOMAS HS(MS),Mitigated,On-Site,NO,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
NORMAN THOMAS HS(MS),Mitigated,Off-Site,NO,Full-Time,N,Y,N,DOE,No Restraints,N,None,,,
NORMAN THOMAS HS(MS),Mitigated,Off-Site,NO,Full-Time,N,Y,N,DOE,No Restraints,N,None,,,
Orchard Collegiate Academy,Juvenile Report,On-Site,NO,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
P036K(Brooklyn),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,SSA,Velcro,Y,Physical Force,,,
P036K(Brooklyn),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
P036K(Brooklyn),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
P036K(Brooklyn),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
P036K(Brooklyn),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
P140(BN),Child in Crisis,On-Site,NO,Non-Scanning,N,Y,Y,N/A,No Restraints,N,None,,,
